3.14,15.0759208501687,-10.0467755759801,19.7566460290031
3.16,15.0754770812775,-10.0464456669747,19.7942346636416
3.18,15.0750704197542,-10.0461830907281,19.8280337484251
3.2,15.0748022203329,-10.0462424256404,19.8584867441694
3.22,15.074470574845,-10.045889169045,19.8858778947447
3.24,15.0741117745105,-10.0455207410307,19.9103136817335
3.26,15.0736516005381,-10.0452825305467,19.9321317145852
3.28,15.0733026260417,-10.0450765001796,19.951588960025
3.3,15.0729554822112,-10.0446811748109,19.9689585564548
3.32,15.0724272558951,-10.0443331772932,19.9841879562602
3.34,15.0719583808428,-10.044016820019,19.9976620658257
3.36,15.0715689809545,-10.0437010113328,20.0094847727443
3.38,15.071084301909,-10.0435166518477,20.0197236078391
3.4,15.0707993882276,-10.0433021387634,20.0286039617022
3.42,15.0704790515107,-10.0429471991846,20.0363389323108
3.44,15.0700494017719,-10.0429058981478,20.0429257323727
3.46,15.0697165391278,-10.0427879880032,20.0484454086696
3.48,15.0694242457902,-10.0426239842768,20.0531121383086
3.5,15.0691104092864,-10.042327278061,20.057033448875
3.52,15.1133878241014,-10.0420816222047,20.060229966734
3.54,15.2315530602674,-10.0417642358203,20.062755711569
3.56,15.4080080496056,-10.0416213344793,20.0648354582293
3.58,15.6293878785045,-10.0414720765587,20.0664680202407
3.6,15.8844329013475,-10.041268451859,20.0676956295179
3.62,16.1631517826411,-10.0412283754543,20.0685145972766
3.64,16.4572842234318,-10.0409973577943,20.0689129407431
3.66,16.7600730646042,-10.0407643394757,20.0690841887659
3.68,17.0654303994304,-10.0406015651739,20.0688835393413
3.7,17.3689544505253,-10.0405924008819,20.0684251320753
3.72,17.6667042676645,-10.0403162097823,20.0678149389438
3.74,17.9553709255921,-10.0400990830496,20.067091302098
3.76,18.2328382822737,-10.0400470973325,20.066227651553
3.78,18.4972638342833,-10.0399378856767,20.0652611380186
3.8,18.7473676209302,-10.0399337483648,20.0642034066849
3.82,18.9377890704737,-10.0397625758452,20.0631180322756
3.84,19.0386658611541,-10.0395801316618,20.0620207059537
3.86,19.0651837989705,-10.0394919218646,20.0610190610314
3.88,19.0307876866511,-10.0393093064994,20.0599825254001
3.9,18.9471814829817,-10.0391756423934,20.0590384237931
3.92,18.8243781312513,-10.0389333901569,20.0580006615854
3.94,18.671262842032,-10.0386252224856,20.0568964563598
3.96,18.4953647424793,-10.0383036369299,20.055988635202
3.98,18.3031590164023,-10.0381129622138,20.0550175411489
4,18.1001366097239,-10.037930602305,20.0540762671851
4.02,17.8908614210721,-10.0376646897606,20.0530475392289
4.04,17.6790847742253,-10.0374865293574,20.052070313796
4.06,17.4680421134842,-10.0373431667252,20.0509894180162
4.08,17.2602341299193,-10.0371803705789,20.0499761130586
4.1,17.0576886418385,-10.0370269274638,20.0489172201906
4.12,16.8621866256007,-10.0367740568397,20.0478056341935
